Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.139425500000000, 1, 1, 1, 1, 0, 0, 1, 1
0.139465500000000, 1, 1, 1, 0, 1, 0, 1, 1
0.139545500000000, 1, 1, 1, 0, 0, 1, 1, 1
0.139585500000000, 1, 1, 1, 0, 0, 0, 1, 1
0.139625500000000, 1, 1, 0, 1, 1, 0, 1, 1
0.139665500000000, 1, 1, 0, 1, 0, 1, 1, 1
0.139705625000000, 1, 1, 0, 1, 0, 0, 1, 1
0.139745625000000, 1, 1, 0, 0, 1, 0, 1, 1
0.139785625000000, 1, 1, 0, 0, 0, 0, 1, 1
0.139825625000000, 1, 0, 1, 1, 1, 1, 1, 1
0.139865625000000, 1, 0, 1, 1, 1, 0, 1, 1
0.139905625000000, 1, 0, 1, 1, 0, 0, 1, 1
0.139945625000000, 1, 0, 1, 0, 1, 0, 1, 1
0.139985625000000, 1, 0, 1, 0, 0, 1, 1, 1
0.140025625000000, 1, 0, 0, 1, 1, 1, 1, 1
0.140065625000000, 1, 0, 0, 1, 1, 0, 1, 1
0.140105750000000, 1, 0, 0, 1, 0, 1, 1, 1
0.140145750000000, 1, 0, 0, 1, 0, 0, 1, 1
0.140185750000000, 1, 0, 0, 0, 1, 1, 1, 1
0.140225750000000, 1, 0, 0, 0, 1, 0, 1, 1
0.140265750000000, 1, 0, 0, 0, 0, 1, 1, 1
0.140305750000000, 1, 0, 0, 0, 0, 0, 1, 1
0.140545875000000, 1, 0, 0, 0, 0, 1, 1, 1
0.140625875000000, 1, 0, 0, 0, 0, 0, 1, 1
0.140665875000000, 1, 0, 0, 0, 1, 0, 1, 1
0.140705875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.140745875000000, 1, 0, 0, 1, 0, 0, 1, 1
0.140785875000000, 1, 0, 0, 1, 0, 1, 1, 1
0.140825875000000, 1, 0, 0, 1, 1, 0, 1, 1
0.140866000000000, 1, 0, 0, 1, 1, 1, 1, 1
0.140906000000000, 1, 0, 1, 0, 0, 1, 1, 1
0.140946000000000, 1, 0, 1, 0, 1, 0, 1, 1
0.140986000000000, 1, 0, 1, 0, 1, 1, 1, 1
0.141026000000000, 1, 0, 1, 1, 0, 1, 1, 1
0.141066000000000, 1, 0, 1, 1, 1, 0, 1, 1
0.141106000000000, 1, 1, 0, 0, 0, 0, 1, 1
0.141146000000000, 1, 1, 0, 0, 1, 0, 1, 1
0.141186000000000, 1, 1, 0, 0, 1, 1, 1, 1
0.141226000000000, 1, 1, 0, 1, 1, 1, 1, 1
0.141226125000000, 1, 1, 0, 1, 0, 1, 1, 1
0.141266125000000, 1, 1, 0, 1, 1, 0, 1, 1
0.141306125000000, 1, 1, 1, 0, 0, 0, 1, 1
0.141346125000000, 1, 1, 1, 0, 0, 1, 1, 1
0.141386125000000, 1, 1, 1, 0, 1, 0, 1, 1
0.141466125000000, 1, 1, 1, 1, 0, 0, 1, 1
0.141506125000000, 1, 1, 1, 1, 0, 1, 1, 1
0.141626250000000, 1, 1, 1, 1, 1, 0, 1, 1
0.141666250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.141746250000000, 0, 0, 0, 0, 0, 0, 1, 1
0.141786250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.141906250000000, 1, 1, 1, 1, 1, 0, 1, 1
0.141946250000000, 1, 1, 1, 1, 0, 1, 1, 1
0.141986250000000, 1, 1, 1, 1, 0, 0, 1, 1
0.142026375000000, 1, 1, 1, 0, 1, 1, 1, 1
0.142066375000000, 1, 1, 1, 0, 1, 0, 1, 1
0.142106375000000, 1, 1, 1, 0, 0, 1, 1, 1
0.142146375000000, 1, 1, 1, 0, 0, 0, 1, 1
0.142186375000000, 1, 1, 0, 1, 1, 0, 1, 1
0.142226375000000, 1, 1, 0, 1, 0, 1, 1, 1
0.142266375000000, 1, 1, 0, 0, 1, 1, 1, 1
0.142306375000000, 1, 1, 0, 0, 1, 0, 1, 1
0.142346375000000, 1, 1, 0, 0, 0, 0, 1, 1
0.142386500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.142426500000000, 1, 0, 1, 1, 1, 0, 1, 1
0.142466500000000, 1, 0, 1, 1, 0, 0, 1, 1
0.142506500000000, 1, 0, 1, 0, 1, 0, 1, 1
0.142546500000000, 1, 0, 1, 0, 0, 1, 1, 1
0.142586500000000, 1, 0, 0, 1, 1, 1, 1, 1
0.142626500000000, 1, 0, 0, 1, 1, 0, 1, 1
0.142666500000000, 1, 0, 0, 1, 0, 1, 1, 1
0.142706500000000, 1, 0, 0, 1, 0, 0, 1, 1
0.142746500000000, 1, 0, 0, 0, 1, 1, 1, 1
0.142786625000000, 1, 0, 0, 0, 1, 0, 1, 1
0.142826625000000, 1, 0, 0, 0, 0, 1, 1, 1
0.142866625000000, 1, 0, 0, 0, 0, 0, 1, 1
0.143106625000000, 1, 0, 0, 0, 0, 1, 1, 1
0.143186750000000, 1, 0, 0, 0, 0, 0, 1, 1
0.143226750000000, 1, 0, 0, 0, 1, 0, 1, 1
0.143266750000000, 1, 0, 0, 0, 1, 1, 1, 1
0.143306750000000, 1, 0, 0, 1, 0, 0, 1, 1
0.143346750000000, 1, 0, 0, 1, 0, 1, 1, 1
0.143386750000000, 1, 0, 0, 1, 1, 0, 1, 1
0.143426750000000, 1, 0, 0, 1, 1, 1, 1, 1
0.143466750000000, 1, 0, 1, 0, 0, 1, 1, 1
0.143506750000000, 1, 0, 1, 0, 1, 0, 1, 1
0.143586875000000, 1, 0, 1, 1, 0, 0, 1, 1
0.143626875000000, 1, 0, 1, 1, 1, 1, 1, 1
0.143666875000000, 1, 1, 0, 0, 0, 0, 1, 1
0.143706875000000, 1, 1, 0, 0, 0, 1, 1, 1
0.143746875000000, 1, 1, 0, 0, 1, 0, 1, 1
0.143786875000000, 1, 1, 0, 1, 0, 0, 1, 1
0.143826875000000, 1, 1, 0, 1, 1, 0, 1, 1
0.143866875000000, 1, 1, 1, 0, 0, 0, 1, 1
0.143906875000000, 1, 1, 1, 0, 0, 1, 1, 1
0.143947000000000, 1, 1, 1, 0, 1, 0, 1, 1
0.143987000000000, 1, 1, 1, 0, 1, 1, 1, 1
0.144027000000000, 1, 1, 1, 1, 0, 0, 1, 1
0.144067000000000, 1, 1, 1, 1, 0, 1, 1, 1
0.144187000000000, 1, 1, 1, 1, 1, 0, 1, 1
0.144227000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.144307125000000, 0, 0, 0, 0, 0, 0, 1, 1
0.144347125000000, 1, 1, 1, 1, 1, 1, 1, 1
0.144467125000000, 1, 1, 1, 1, 1, 0, 1, 1
0.144507125000000, 1, 1, 1, 1, 0, 1, 1, 1
0.144547125000000, 1, 1, 1, 1, 0, 0, 1, 1
0.144587125000000, 1, 1, 1, 0, 1, 1, 1, 1
0.144627125000000, 1, 1, 1, 0, 1, 0, 1, 1
0.144667125000000, 1, 1, 1, 0, 0, 1, 1, 1
0.144707250000000, 1, 1, 1, 0, 0, 0, 1, 1
0.144747250000000, 1, 1, 0, 1, 1, 0, 1, 1
0.144787250000000, 1, 1, 0, 1, 0, 1, 1, 1
0.144827250000000, 1, 1, 0, 0, 1, 1, 1, 1
0.144867250000000, 1, 1, 0, 0, 1, 0, 1, 1
0.144907250000000, 1, 1, 0, 0, 0, 0, 1, 1
0.144947250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.144987250000000, 1, 0, 1, 1, 1, 0, 1, 1
0.145027250000000, 1, 0, 1, 1, 0, 0, 1, 1
0.145067375000000, 1, 0, 1, 0, 1, 0, 1, 1
0.145107375000000, 1, 0, 1, 0, 0, 1, 1, 1
0.145147375000000, 1, 0, 0, 1, 1, 1, 1, 1
0.145187375000000, 1, 0, 0, 1, 1, 0, 1, 1
0.145227375000000, 1, 0, 0, 1, 0, 1, 1, 1
0.145267375000000, 1, 0, 0, 1, 0, 0, 1, 1
0.145307375000000, 1, 0, 0, 0, 1, 1, 1, 1
0.145347375000000, 1, 0, 0, 0, 1, 0, 1, 1
0.145387375000000, 1, 0, 0, 0, 0, 1, 1, 1
0.145427375000000, 1, 0, 0, 0, 0, 0, 1, 1
0.145667500000000, 1, 0, 0, 0, 0, 1, 1, 1
0.145747500000000, 1, 0, 0, 0, 0, 0, 1, 1
0.145787500000000, 1, 0, 0, 0, 1, 0, 1, 1
0.145827625000000, 1, 0, 0, 0, 1, 1, 1, 1
0.145867625000000, 1, 0, 0, 1, 0, 0, 1, 1
0.145907625000000, 1, 0, 0, 1, 0, 1, 1, 1
0.145947625000000, 1, 0, 0, 1, 1, 0, 1, 1
0.145987625000000, 1, 0, 0, 1, 1, 1, 1, 1
0.146027625000000, 1, 0, 1, 0, 0, 1, 1, 1
0.146067625000000, 1, 0, 1, 0, 1, 0, 1, 1
0.146147625000000, 1, 0, 1, 1, 0, 0, 1, 1
0.146187625000000, 1, 0, 1, 1, 1, 0, 1, 1
0.146227750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.146267750000000, 1, 1, 0, 0, 0, 1, 1, 1
0.146307750000000, 1, 1, 0, 0, 1, 1, 1, 1
0.146347750000000, 1, 1, 0, 1, 0, 0, 1, 1
0.146387750000000, 1, 1, 0, 1, 0, 1, 1, 1
0.146427750000000, 1, 1, 0, 1, 1, 1, 1, 1
0.146467750000000, 1, 1, 1, 0, 0, 1, 1, 1
0.146507750000000, 1, 1, 1, 0, 1, 0, 1, 1
0.146547750000000, 1, 1, 1, 0, 1, 1, 1, 1
0.146587750000000, 1, 1, 1, 1, 0, 0, 1, 1
0.146627875000000, 1, 1, 1, 1, 0, 1, 1, 1
0.146667875000000, 1, 1, 1, 1, 1, 0, 1, 1
0.146747875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.146867875000000, 0, 0, 0, 0, 0, 0, 1, 1
0.146907875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.147028000000000, 1, 1, 1, 1, 1, 0, 1, 1
0.147068000000000, 1, 1, 1, 1, 0, 1, 1, 1
0.147108000000000, 1, 1, 1, 1, 0, 0, 1, 1
0.147148000000000, 1, 1, 1, 0, 1, 1, 1, 1
0.147188000000000, 1, 1, 1, 0, 1, 0, 1, 1
0.147228000000000, 1, 1, 1, 0, 0, 1, 1, 1
0.147268000000000, 1, 1, 0, 1, 1, 1, 1, 1
0.147308000000000, 1, 1, 0, 1, 1, 0, 1, 1
0.147348000000000, 1, 1, 0, 1, 0, 0, 1, 1
0.147388125000000, 1, 1, 0, 0, 1, 1, 1, 1
0.147428125000000, 1, 1, 0, 0, 1, 0, 1, 1
0.147468125000000, 1, 1, 0, 0, 0, 0, 1, 1
0.147508125000000, 1, 0, 1, 1, 1, 1, 1, 1
0.147548125000000, 1, 0, 1, 1, 1, 0, 1, 1
0.147588125000000, 1, 0, 1, 1, 0, 0, 1, 1
0.147628125000000, 1, 0, 1, 0, 1, 0, 1, 1
0.147668125000000, 1, 0, 1, 0, 0, 1, 1, 1
0.147708125000000, 1, 0, 0, 1, 1, 1, 1, 1
0.147748250000000, 1, 0, 0, 1, 1, 0, 1, 1
0.147788250000000, 1, 0, 0, 1, 0, 1, 1, 1
0.147828250000000, 1, 0, 0, 1, 0, 0, 1, 1
0.147868250000000, 1, 0, 0, 0, 1, 1, 1, 1
0.147908250000000, 1, 0, 0, 0, 1, 0, 1, 1
0.147948250000000, 1, 0, 0, 0, 0, 1, 1, 1
0.147988250000000, 1, 0, 0, 0, 0, 0, 1, 1
0.148228375000000, 1, 0, 0, 0, 0, 1, 1, 1
0.148348375000000, 1, 0, 0, 0, 1, 0, 1, 1
0.148388375000000, 1, 0, 0, 0, 1, 1, 1, 1
0.148428375000000, 1, 0, 0, 1, 0, 0, 1, 1
0.148468375000000, 1, 0, 0, 1, 0, 1, 1, 1
0.148508375000000, 1, 0, 0, 1, 1, 1, 1, 1
0.148508500000000, 1, 0, 0, 1, 1, 0, 1, 1
0.148548500000000, 1, 0, 0, 1, 1, 1, 1, 1
0.148588500000000, 1, 0, 1, 0, 0, 1, 1, 1
0.148628500000000, 1, 0, 1, 0, 1, 0, 1, 1
0.148668500000000, 1, 0, 1, 0, 1, 1, 1, 1
0.148708500000000, 1, 0, 1, 1, 0, 1, 1, 1
0.148748500000000, 1, 0, 1, 1, 1, 0, 1, 1
0.148788500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.148828500000000, 1, 1, 0, 0, 0, 1, 1, 1
0.148868500000000, 1, 1, 0, 0, 1, 1, 1, 1
0.148908625000000, 1, 1, 0, 1, 0, 1, 1, 1
0.148948625000000, 1, 1, 0, 1, 1, 0, 1, 1
0.148988625000000, 1, 1, 1, 0, 0, 0, 1, 1
0.149028625000000, 1, 1, 1, 0, 0, 1, 1, 1
0.149068625000000, 1, 1, 1, 0, 1, 0, 1, 1
0.149108625000000, 1, 1, 1, 0, 1, 1, 1, 1
0.149148625000000, 1, 1, 1, 1, 0, 0, 1, 1
0.149188625000000, 1, 1, 1, 1, 0, 1, 1, 1
0.149228625000000, 1, 1, 1, 1, 1, 0, 1, 1
0.149308750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.149428750000000, 0, 0, 0, 0, 0, 0, 1, 1
0.149468750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.149588750000000, 1, 1, 1, 1, 1, 0, 1, 1
0.149628750000000, 1, 1, 1, 1, 0, 1, 1, 1
0.149668875000000, 1, 1, 1, 1, 0, 0, 1, 1
0.149708875000000, 1, 1, 1, 0, 1, 1, 1, 1
0.149748875000000, 1, 1, 1, 0, 1, 0, 1, 1
0.149788875000000, 1, 1, 1, 0, 0, 1, 1, 1
0.149828875000000, 1, 1, 1, 0, 0, 0, 1, 1
0.149868875000000, 1, 1, 0, 1, 1, 0, 1, 1
0.149908875000000, 1, 1, 0, 1, 0, 0, 1, 1
0.149948875000000, 1, 1, 0, 0, 1, 1, 1, 1
0.149988875000000, 1, 1, 0, 0, 1, 0, 1, 1
0.150028875000000, 1, 1, 0, 0, 0, 0, 1, 1
0.150069000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.150109000000000, 1, 0, 1, 1, 1, 0, 1, 1
0.150149000000000, 1, 0, 1, 1, 0, 0, 1, 1
0.150189000000000, 1, 0, 1, 0, 1, 0, 1, 1
0.150229000000000, 1, 0, 1, 0, 0, 0, 1, 1
0.150269000000000, 1, 0, 0, 1, 1, 1, 1, 1
0.150309000000000, 1, 0, 0, 1, 1, 0, 1, 1
0.150349000000000, 1, 0, 0, 1, 0, 1, 1, 1
0.150389000000000, 1, 0, 0, 1, 0, 0, 1, 1
0.150429125000000, 1, 0, 0, 0, 1, 1, 1, 1
0.150469125000000, 1, 0, 0, 0, 1, 0, 1, 1
0.150509125000000, 1, 0, 0, 0, 0, 1, 1, 1
0.150549125000000, 1, 0, 0, 0, 0, 0, 1, 1
0.150789125000000, 1, 0, 0, 0, 0, 1, 1, 1
0.150909250000000, 1, 0, 0, 0, 1, 0, 1, 1
0.150949250000000, 1, 0, 0, 0, 1, 1, 1, 1
0.150989250000000, 1, 0, 0, 1, 0, 0, 1, 1
0.151029250000000, 1, 0, 0, 1, 0, 1, 1, 1
0.151069250000000, 1, 0, 0, 1, 1, 0, 1, 1
0.151109250000000, 1, 0, 0, 1, 1, 1, 1, 1
0.151149250000000, 1, 0, 1, 0, 0, 1, 1, 1
0.151189250000000, 1, 0, 1, 0, 1, 1, 1, 1
0.151189375000000, 1, 0, 1, 0, 1, 0, 1, 1
0.151229375000000, 1, 0, 1, 0, 1, 1, 1, 1
0.151269375000000, 1, 0, 1, 1, 0, 1, 1, 1
0.151309375000000, 1, 0, 1, 1, 1, 0, 1, 1
0.151349375000000, 1, 0, 1, 1, 1, 1, 1, 1
0.151389375000000, 1, 1, 0, 0, 0, 1, 1, 1
0.151429375000000, 1, 1, 0, 0, 1, 1, 1, 1
0.151469375000000, 1, 1, 0, 1, 0, 1, 1, 1
0.151509375000000, 1, 1, 0, 1, 1, 0, 1, 1
0.151549375000000, 1, 1, 1, 0, 0, 0, 1, 1
0.151589500000000, 1, 1, 1, 0, 0, 1, 1, 1
0.151629500000000, 1, 1, 1, 0, 1, 0, 1, 1
0.151669500000000, 1, 1, 1, 0, 1, 1, 1, 1
0.151709500000000, 1, 1, 1, 1, 0, 0, 1, 1
0.151749500000000, 1, 1, 1, 1, 0, 1, 1, 1
0.151789500000000, 1, 1, 1, 1, 1, 0, 1, 1
0.151869500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.151989625000000, 0, 0, 0, 0, 0, 0, 1, 1
0.152029625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.152109625000000, 1, 1, 1, 1, 1, 0, 1, 1
0.152149625000000, 1, 1, 1, 1, 0, 1, 1, 1
0.152229625000000, 1, 1, 1, 1, 0, 0, 1, 1
0.152269625000000, 1, 1, 1, 0, 1, 1, 1, 1
0.152309625000000, 1, 1, 1, 0, 1, 0, 1, 1
0.152349750000000, 1, 1, 1, 0, 0, 1, 1, 1
0.152389750000000, 1, 1, 1, 0, 0, 0, 1, 1
0.152429750000000, 1, 1, 0, 1, 1, 1, 1, 1
0.152469750000000, 1, 1, 0, 1, 0, 1, 1, 1
0.152509750000000, 1, 1, 0, 1, 0, 0, 1, 1
0.152549750000000, 1, 1, 0, 0, 1, 0, 1, 1
0.152589750000000, 1, 1, 0, 0, 0, 0, 1, 1
0.152629750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.152669750000000, 1, 0, 1, 1, 1, 0, 1, 1
0.152709750000000, 1, 0, 1, 1, 0, 0, 1, 1
0.152749875000000, 1, 0, 1, 0, 1, 0, 1, 1
0.152789875000000, 1, 0, 1, 0, 0, 1, 1, 1
0.152829875000000, 1, 0, 1, 0, 0, 0, 1, 1
0.152869875000000, 1, 0, 0, 1, 1, 0, 1, 1
0.152909875000000, 1, 0, 0, 1, 0, 1, 1, 1
0.152949875000000, 1, 0, 0, 1, 0, 0, 1, 1
0.152989875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.153029875000000, 1, 0, 0, 0, 1, 0, 1, 1
0.153069875000000, 1, 0, 0, 0, 0, 1, 1, 1
0.153110000000000, 1, 0, 0, 0, 0, 0, 1, 1
0.153350000000000, 1, 0, 0, 0, 0, 1, 1, 1
0.153470000000000, 1, 0, 0, 0, 1, 0, 1, 1
0.153510125000000, 1, 0, 0, 0, 1, 1, 1, 1
0.153550125000000, 1, 0, 0, 1, 0, 0, 1, 1
0.153590125000000, 1, 0, 0, 1, 0, 1, 1, 1
0.153630125000000, 1, 0, 0, 1, 1, 0, 1, 1
0.153670125000000, 1, 0, 0, 1, 1, 1, 1, 1
0.153710125000000, 1, 0, 1, 0, 0, 1, 1, 1
0.153750125000000, 1, 0, 1, 0, 1, 0, 1, 1
0.153790125000000, 1, 0, 1, 0, 1, 1, 1, 1
0.153830125000000, 1, 0, 1, 1, 0, 1, 1, 1
0.153870125000000, 1, 0, 1, 1, 1, 1, 1, 1
0.153910250000000, 1, 1, 0, 0, 0, 0, 1, 1
0.153950250000000, 1, 1, 0, 0, 1, 0, 1, 1
0.153990250000000, 1, 1, 0, 0, 1, 1, 1, 1
0.154030250000000, 1, 1, 0, 1, 0, 1, 1, 1
0.154070250000000, 1, 1, 0, 1, 1, 0, 1, 1
0.154110250000000, 1, 1, 1, 0, 0, 0, 1, 1
0.154150250000000, 1, 1, 1, 0, 0, 1, 1, 1
0.154190250000000, 1, 1, 1, 0, 1, 0, 1, 1
0.154230250000000, 1, 1, 1, 0, 1, 1, 1, 1
0.154270375000000, 1, 1, 1, 1, 0, 0, 1, 1
0.154310375000000, 1, 1, 1, 1, 0, 1, 1, 1
0.154350375000000, 1, 1, 1, 1, 1, 0, 1, 1
0.154430375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.154550375000000, 0, 0, 0, 0, 0, 0, 1, 1
0.154590375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.154670500000000, 1, 1, 1, 1, 1, 0, 1, 1
0.154750500000000, 1, 1, 1, 1, 0, 1, 1, 1
0.154790500000000, 1, 1, 1, 1, 0, 0, 1, 1
0.154830500000000, 1, 1, 1, 0, 1, 1, 1, 1
0.154870500000000, 1, 1, 1, 0, 1, 0, 1, 1
0.154910500000000, 1, 1, 1, 0, 0, 1, 1, 1
0.154950500000000, 1, 1, 1, 0, 0, 0, 1, 1
0.154990500000000, 1, 1, 0, 1, 1, 1, 1, 1
0.155030625000000, 1, 1, 0, 1, 0, 1, 1, 1
0.155070625000000, 1, 1, 0, 1, 0, 0, 1, 1
0.155110625000000, 1, 1, 0, 0, 1, 0, 1, 1
0.155150625000000, 1, 1, 0, 0, 0, 0, 1, 1
0.155190625000000, 1, 0, 1, 1, 1, 1, 1, 1
0.155230625000000, 1, 0, 1, 1, 1, 0, 1, 1
0.155270625000000, 1, 0, 1, 1, 0, 0, 1, 1
0.155310625000000, 1, 0, 1, 0, 1, 0, 1, 1
0.155350625000000, 1, 0, 1, 0, 0, 1, 1, 1
0.155390625000000, 1, 0, 1, 0, 0, 0, 1, 1
0.155430750000000, 1, 0, 0, 1, 1, 0, 1, 1
0.155470750000000, 1, 0, 0, 1, 0, 1, 1, 1
0.155510750000000, 1, 0, 0, 1, 0, 0, 1, 1
0.155550750000000, 1, 0, 0, 0, 1, 1, 1, 1
0.155590750000000, 1, 0, 0, 0, 1, 0, 1, 1
0.155630750000000, 1, 0, 0, 0, 0, 1, 1, 1
0.155670750000000, 1, 0, 0, 0, 0, 0, 1, 1
0.155910875000000, 1, 0, 0, 0, 0, 1, 1, 1
0.156030875000000, 1, 0, 0, 0, 1, 0, 1, 1
0.156070875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.156110875000000, 1, 0, 0, 1, 0, 0, 1, 1
0.156150875000000, 1, 0, 0, 1, 0, 1, 1, 1
0.156191000000000, 1, 0, 0, 1, 1, 0, 1, 1
0.156231000000000, 1, 0, 0, 1, 1, 1, 1, 1
0.156271000000000, 1, 0, 1, 0, 0, 1, 1, 1
0.156311000000000, 1, 0, 1, 0, 1, 0, 1, 1
0.156351000000000, 1, 0, 1, 0, 1, 1, 1, 1
0.156391000000000, 1, 0, 1, 1, 0, 1, 1, 1
0.156431000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.156471000000000, 1, 1, 0, 0, 0, 0, 1, 1
0.156511000000000, 1, 1, 0, 0, 1, 0, 1, 1
0.156551000000000, 1, 1, 0, 0, 1, 1, 1, 1
0.156591125000000, 1, 1, 0, 1, 0, 1, 1, 1
0.156631125000000, 1, 1, 0, 1, 1, 0, 1, 1
0.156671125000000, 1, 1, 1, 0, 0, 0, 1, 1
0.156711125000000, 1, 1, 1, 0, 0, 1, 1, 1
0.156751125000000, 1, 1, 1, 0, 1, 0, 1, 1
0.156791125000000, 1, 1, 1, 0, 1, 1, 1, 1
0.156831125000000, 1, 1, 1, 1, 0, 0, 1, 1
0.156871125000000, 1, 1, 1, 1, 0, 1, 1, 1
0.156911125000000, 1, 1, 1, 1, 1, 0, 1, 1
0.156991250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.157111250000000, 0, 0, 0, 0, 0, 0, 1, 1
0.157151250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.157231250000000, 1, 1, 1, 1, 1, 0, 1, 1
0.157311250000000, 1, 1, 1, 1, 0, 1, 1, 1
0.157351375000000, 1, 1, 1, 1, 0, 0, 1, 1
0.157391375000000, 1, 1, 1, 0, 1, 1, 1, 1
0.157431375000000, 1, 1, 1, 0, 1, 0, 1, 1
0.157471375000000, 1, 1, 1, 0, 0, 1, 1, 1
0.157511375000000, 1, 1, 1, 0, 0, 0, 1, 1
0.157551375000000, 1, 1, 0, 1, 1, 1, 1, 1
0.157591375000000, 1, 1, 0, 1, 0, 1, 1, 1
0.157631375000000, 1, 1, 0, 1, 0, 0, 1, 1
0.157671375000000, 1, 1, 0, 0, 1, 0, 1, 1
0.157711500000000, 1, 1, 0, 0, 0, 0, 1, 1
0.157751500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.157791500000000, 1, 0, 1, 1, 1, 0, 1, 1
0.157831500000000, 1, 0, 1, 1, 0, 0, 1, 1
0.157871500000000, 1, 0, 1, 0, 1, 0, 1, 1
0.157911500000000, 1, 0, 1, 0, 0, 1, 1, 1
0.157951500000000, 1, 0, 1, 0, 0, 0, 1, 1
0.157991500000000, 1, 0, 0, 1, 1, 0, 1, 1
0.158031500000000, 1, 0, 0, 1, 0, 1, 1, 1
0.158071500000000, 1, 0, 0, 1, 0, 0, 1, 1
0.158111625000000, 1, 0, 0, 0, 1, 1, 1, 1
0.158151625000000, 1, 0, 0, 0, 1, 0, 1, 1
0.158191625000000, 1, 0, 0, 0, 0, 1, 1, 1
0.158231625000000, 1, 0, 0, 0, 0, 0, 1, 1
0.158471625000000, 1, 0, 0, 0, 0, 1, 1, 1
0.158591750000000, 1, 0, 0, 0, 1, 0, 1, 1
0.158631750000000, 1, 0, 0, 0, 1, 1, 1, 1
0.158671750000000, 1, 0, 0, 1, 0, 0, 1, 1
0.158711750000000, 1, 0, 0, 1, 0, 1, 1, 1
0.158751750000000, 1, 0, 0, 1, 1, 0, 1, 1
0.158791750000000, 1, 0, 0, 1, 1, 1, 1, 1
0.158831750000000, 1, 0, 1, 0, 0, 1, 1, 1
0.158871875000000, 1, 0, 1, 0, 1, 0, 1, 1
0.158911875000000, 1, 0, 1, 0, 1, 1, 1, 1
0.158951875000000, 1, 0, 1, 1, 0, 0, 1, 1
0.158991875000000, 1, 0, 1, 1, 1, 0, 1, 1
0.159031875000000, 1, 1, 0, 0, 0, 0, 1, 1
0.159071875000000, 1, 1, 0, 0, 1, 0, 1, 1
0.159111875000000, 1, 1, 0, 0, 1, 1, 1, 1
0.159151875000000, 1, 1, 0, 1, 0, 1, 1, 1
0.159191875000000, 1, 1, 0, 1, 1, 0, 1, 1
0.159231875000000, 1, 1, 1, 0, 0, 0, 1, 1
0.159272000000000, 1, 1, 1, 0, 0, 1, 1, 1
0.159312000000000, 1, 1, 1, 0, 1, 0, 1, 1
0.159352000000000, 1, 1, 1, 0, 1, 1, 1, 1
0.159392000000000, 1, 1, 1, 1, 0, 0, 1, 1
0.159432000000000, 1, 1, 1, 1, 0, 1, 1, 1
0.159472000000000, 1, 1, 1, 1, 1, 0, 1, 1
0.159552000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.159672125000000, 0, 0, 0, 0, 0, 0, 1, 1
0.159712125000000, 1, 1, 1, 1, 1, 1, 1, 1
0.159792125000000, 1, 1, 1, 1, 1, 0, 1, 1
0.159872125000000, 1, 1, 1, 1, 0, 1, 1, 1
0.159912125000000, 1, 1, 1, 1, 0, 0, 1, 1
0.159952125000000, 1, 1, 1, 0, 1, 1, 1, 1
0.159992125000000, 1, 1, 1, 0, 1, 0, 1, 1
0.160032250000000, 1, 1, 1, 0, 0, 1, 1, 1
0.160072250000000, 1, 1, 1, 0, 0, 0, 1, 1
0.160112250000000, 1, 1, 0, 1, 1, 1, 1, 1
0.160152250000000, 1, 1, 0, 1, 0, 1, 1, 1
0.160192250000000, 1, 1, 0, 1, 0, 0, 1, 1
0.160232250000000, 1, 1, 0, 0, 1, 0, 1, 1
0.160272250000000, 1, 1, 0, 0, 0, 0, 1, 1
0.160312250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.160352250000000, 1, 0, 1, 1, 1, 0, 1, 1
0.160392375000000, 1, 0, 1, 1, 0, 0, 1, 1
0.160432375000000, 1, 0, 1, 0, 1, 0, 1, 1
0.160472375000000, 1, 0, 1, 0, 0, 1, 1, 1
0.160512375000000, 1, 0, 1, 0, 0, 0, 1, 1
0.160552375000000, 1, 0, 0, 1, 1, 0, 1, 1
